Area,Consumption Segment,Country,Sector,data
Urban,Higher,"South Africa, Eastern Cape",Transport,0.14099651
Urban,Higher,"South Africa, Eastern Cape",Energy,0.027881937
Urban,Higher,"South Africa, Eastern Cape",Housing,0.340253073
Urban,Higher,"South Africa, Eastern Cape",Clothing and Footwear,0.024900379
Urban,Higher,"South Africa, Eastern Cape",Food and Beverages,0.083617473
Urban,Higher,"South Africa, Eastern Cape",All Sectors,1
Urban,Middle,"South Africa, Eastern Cape",Others,0.089192932
Urban,Middle,"South Africa, Eastern Cape",Financial Services,0.189790946
Urban,Middle,"South Africa, Eastern Cape",ICT,0.03731686
Urban,Middle,"South Africa, Eastern Cape",Personal Care,0.010583852
Urban,Middle,"South Africa, Eastern Cape",Health,0.007354348
Urban,Middle,"South Africa, Eastern Cape",Education   ,0.04019211
Urban,Middle,"South Africa, Eastern Cape",Water Utility,0.014906666
Urban,Middle,"South Africa, Eastern Cape",Transport,0.122105219
Urban,Middle,"South Africa, Eastern Cape",Energy,0.033754176
Urban,Middle,"South Africa, Eastern Cape",Housing,0.255225962
Urban,Middle,"South Africa, Eastern Cape",Clothing and Footwear,0.061821403
Urban,Middle,"South Africa, Eastern Cape",Food and Beverages,0.137755526
Urban,Middle,"South Africa, Eastern Cape",All Sectors,1
Urban,Low,"South Africa, Eastern Cape",Others,0.087240372
Urban,Low,"South Africa, Eastern Cape",Financial Services,0.093425723
Urban,Low,"South Africa, Eastern Cape",ICT,0.043215549
Urban,Low,"South Africa, Eastern Cape",Personal Care,0.017338292
Urban,Low,"South Africa, Eastern Cape",Health,0.009035661
Urban,Low,"South Africa, Eastern Cape",Education   ,0.028968998
Urban,Low,"South Africa, Eastern Cape",Water Utility,0.018980576
Urban,Low,"South Africa, Eastern Cape",Transport,0.106543204
Urban,Low,"South Africa, Eastern Cape",Energy,0.048092907
Urban,Low,"South Africa, Eastern Cape",Housing,0.21779331
Urban,Low,"South Africa, Eastern Cape",Clothing and Footwear,0.069861618
Urban,Low,"South Africa, Eastern Cape",Food and Beverages,0.259503788
Urban,Low,"South Africa, Eastern Cape",All Sectors,1
Urban,Lowest,"South Africa, Eastern Cape",Others,0.08566354
Urban,Lowest,"South Africa, Eastern Cape",Financial Services,0.043304465
Urban,Lowest,"South Africa, Eastern Cape",ICT,0.036314505
Urban,Lowest,"South Africa, Eastern Cape",Personal Care,0.021212193
Urban,Lowest,"South Africa, Eastern Cape",Health,0.009234377
Urban,Lowest,"South Africa, Eastern Cape",Education   ,0.016669953
Urban,Lowest,"South Africa, Eastern Cape",Water Utility,0.010910337
Urban,Lowest,"South Africa, Eastern Cape",Transport,0.060722579
Urban,Lowest,"South Africa, Eastern Cape",Energy,0.066840148
Urban,Lowest,"South Africa, Eastern Cape",Housing,0.182447568
Urban,Lowest,"South Africa, Eastern Cape",Clothing and Footwear,0.091602283
Urban,Lowest,"South Africa, Eastern Cape",Food and Beverages,0.375078051
Urban,Lowest,"South Africa, Eastern Cape",All Sectors,1
Urban,All,"South Africa, Eastern Cape",Others,0.09310328
Urban,All,"South Africa, Eastern Cape",Financial Services,0.168027992
Urban,All,"South Africa, Eastern Cape",ICT,0.03676705
Urban,All,"South Africa, Eastern Cape",Personal Care,0.010832989
Urban,All,"South Africa, Eastern Cape",Health,0.008116418
Urban,All,"South Africa, Eastern Cape",Education   ,0.028071863
Urban,All,"South Africa, Eastern Cape",Water Utility,0.012792108
Urban,All,"South Africa, Eastern Cape",Transport,0.124119169
Urban,All,"South Africa, Eastern Cape",Energy,0.035784072
Urban,All,"South Africa, Eastern Cape",Housing,0.286263169
Urban,All,"South Africa, Eastern Cape",Clothing and Footwear,0.046899076
Urban,All,"South Africa, Eastern Cape",Food and Beverages,0.149222813
Urban,All,"South Africa, Eastern Cape",All Sectors,1
National,Higher,"South Africa, Free State",Others,0.109910867
National,Higher,"South Africa, Free State",Financial Services,0.192620589
National,Higher,"South Africa, Free State",ICT,0.035079309
National,Higher,"South Africa, Free State",Personal Care,0.008441182
National,Higher,"South Africa, Free State",Health,0.00742296
National,Higher,"South Africa, Free State",Education   ,0.035564464
National,Higher,"South Africa, Free State",Water Utility,0.014187708
National,Higher,"South Africa, Free State",Transport,0.221952745
National,Higher,"South Africa, Free State",Energy,0.027869085
National,Higher,"South Africa, Free State",Housing,0.241049595
National,Higher,"South Africa, Free State",Clothing and Footwear,0.031698379
National,Higher,"South Africa, Free State",Food and Beverages,0.074203117
National,Higher,"South Africa, Free State",All Sectors,1
National,Middle,"South Africa, Free State",Others,0.11138334
National,Middle,"South Africa, Free State",Financial Services,0.162544142
National,Middle,"South Africa, Free State",ICT,0.046101335
National,Middle,"South Africa, Free State",Personal Care,0.014513371
National,Middle,"South Africa, Free State",Health,0.015342253
National,Middle,"South Africa, Free State",Education   ,0.042101288
National,Middle,"South Africa, Free State",Water Utility,0.015707988
National,Middle,"South Africa, Free State",Transport,0.139284285
National,Middle,"South Africa, Free State",Energy,0.039209479
National,Middle,"South Africa, Free State",Housing,0.199160504
National,Middle,"South Africa, Free State",Clothing and Footwear,0.060801894
National,Middle,"South Africa, Free State",Food and Beverages,0.153850121
National,Middle,"South Africa, Free State",All Sectors,1
National,Low,"South Africa, Free State",Others,0.116975992
National,Low,"South Africa, Free State",Financial Services,0.061086648
National,Low,"South Africa, Free State",ICT,0.040076619
National,Low,"South Africa, Free State",Personal Care,0.029691967
National,Low,"South Africa, Free State",Health,0.021051566
National,Low,"South Africa, Free State",Education   ,0.015407429
National,Low,"South Africa, Free State",Water Utility,0.013412572
National,Low,"South Africa, Free State",Transport,0.107309003
National,Low,"South Africa, Free State",Energy,0.049188555
National,Low,"South Africa, Free State",Housing,0.148982106
National,Low,"South Africa, Free State",Clothing and Footwear,0.095195908
National,Low,"South Africa, Free State",Food and Beverages,0.301621636
National,Low,"South Africa, Free State",All Sectors,1
National,Lowest,"South Africa, Free State",Others,0.11331204
National,Lowest,"South Africa, Free State",Financial Services,0.052362044
National,Lowest,"South Africa, Free State",ICT,0.042888582
National,Lowest,"South Africa, Free State",Personal Care,0.027594699
National,Lowest,"South Africa, Free State",Health,0.029112095
National,Lowest,"South Africa, Free State",Education   ,0.004065925
National,Lowest,"South Africa, Free State",Water Utility,0.022092955
National,Lowest,"South Africa, Free State",Transport,0.052738608
National,Lowest,"South Africa, Free State",Energy,0.073587843
National,Lowest,"South Africa, Free State",Housing,0.129144736
National,Lowest,"South Africa, Free State",Clothing and Footwear,0.116461022
National,Lowest,"South Africa, Free State",Food and Beverages,0.336639451
National,Lowest,"South Africa, Free State",All Sectors,1
National,All,"South Africa, Free State",Others,0.112193156
National,All,"South Africa, Free State",Financial Services,0.143631042
National,All,"South Africa, Free State",ICT,0.039844885
National,All,"South Africa, Free State",Personal Care,0.016426922
National,All,"South Africa, Free State",Health,0.014356902
National,All,"South Africa, Free State",Education   ,0.030374095
National,All,"South Africa, Free State",Water Utility,0.015020568
National,All,"South Africa, Free State",Transport,0.160199695
National,All,"South Africa, Free State",Energy,0.039311319
National,All,"South Africa, Free State",Housing,0.199996562
National,All,"South Africa, Free State",Clothing and Footwear,0.060639107
National,All,"South Africa, Free State",Food and Beverages,0.168005747
National,All,"South Africa, Free State",All Sectors,1
Rural,Higher,"South Africa, Free State",Others,0.185841839
Rural,Higher,"South Africa, Free State",Financial Services,0.25411919
Rural,Higher,"South Africa, Free State",ICT,0.031232254
Rural,Higher,"South Africa, Free State",Personal Care,0.013183599
Rural,Higher,"South Africa, Free State",Health,0.007018306
Rural,Higher,"South Africa, Free State",Education   ,0.009967022
Rural,Higher,"South Africa, Free State",Water Utility,0.005025682
Rural,Higher,"South Africa, Free State",Transport,0.134831694
Rural,Higher,"South Africa, Free State",Energy,0.024029701
Rural,Higher,"South Africa, Free State",Housing,0.223009206
Rural,Higher,"South Africa, Free State",Clothing and Footwear,0.030157202
Rural,Higher,"South Africa, Free State",Food and Beverages,0.081584306
Rural,Higher,"South Africa, Free State",All Sectors,1
Rural,Middle,"South Africa, Free State",Others,0.152182337
Rural,Middle,"South Africa, Free State",Financial Services,0.127742565
Rural,Middle,"South Africa, Free State",ICT,0.050859317
Rural,Middle,"South Africa, Free State",Personal Care,0.014349906
Rural,Middle,"South Africa, Free State",Health,0.016286483
Rural,Middle,"South Africa, Free State",Education   ,0.007983206
Rural,Middle,"South Africa, Free State",Water Utility,0.001257482
Rural,Middle,"South Africa, Free State",Transport,0.111037072
Rural,Middle,"South Africa, Free State",Energy,0.070132789
Rural,Middle,"South Africa, Free State",Housing,0.21952337
Rural,Middle,"South Africa, Free State",Clothing and Footwear,0.071560112
Rural,Middle,"South Africa, Free State",Food and Beverages,0.15708536
Rural,Middle,"South Africa, Free State",All Sectors,1
Rural,Low,"South Africa, Free State",Others,0.117469291
Rural,Low,"South Africa, Free State",Financial Services,0.040072429
Rural,Low,"South Africa, Free State",ICT,0.040802445
Rural,Low,"South Africa, Free State",Personal Care,0.031491023
Rural,Low,"South Africa, Free State",Health,0.022586857
Rural,Low,"South Africa, Free State",Education   ,0.005580646
Rural,Low,"South Africa, Free State",Water Utility,0.003310074
Rural,Low,"South Africa, Free State",Transport,0.112548041
Rural,Low,"South Africa, Free State",Energy,0.047936821
Rural,Low,"South Africa, Free State",Housing,0.161764302
Rural,Low,"South Africa, Free State",Clothing and Footwear,0.106142425
Rural,Low,"South Africa, Free State",Food and Beverages,0.310295645
Rural,Low,"South Africa, Free State",All Sectors,1
Rural,Lowest,"South Africa, Free State",Others,0.119397761
Rural,Lowest,"South Africa, Free State",Financial Services,0.04160153
Rural,Lowest,"South Africa, Free State",ICT,0.034553857
Rural,Lowest,"South Africa, Free State",Personal Care,0.034397576
Rural,Lowest,"South Africa, Free State",Health,0.034723831
Rural,Lowest,"South Africa, Free State",Education   ,0.000371434
Rural,Lowest,"South Africa, Free State",Water Utility,0.005482823
Rural,Lowest,"South Africa, Free State",Transport,0.058604977
Rural,Lowest,"South Africa, Free State",Energy,0.08420452
Rural,Lowest,"South Africa, Free State",Housing,0.120783839
Rural,Lowest,"South Africa, Free State",Clothing and Footwear,0.108156341
Rural,Lowest,"South Africa, Free State",Food and Beverages,0.357721512
Rural,Lowest,"South Africa, Free State",All Sectors,1
Rural,All,"South Africa, Free State",Others,0.14121405
Rural,All,"South Africa, Free State",Financial Services,0.110682985
Rural,All,"South Africa, Free State",ICT,0.038706203
Rural,All,"South Africa, Free State",Personal Care,0.024530406
Rural,All,"South Africa, Free State",Health,0.019353758
Rural,All,"South Africa, Free State",Education   ,0.006305621
Rural,All,"South Africa, Free State",Water Utility,0.003812419
Rural,All,"South Africa, Free State",Transport,0.110009107
Rural,All,"South Africa, Free State",Energy,0.050290563
Rural,All,"South Africa, Free State",Housing,0.180282426
Rural,All,"South Africa, Free State",Clothing and Footwear,0.080972112
Rural,All,"South Africa, Free State",Food and Beverages,0.233840349
Rural,All,"South Africa, Free State",All Sectors,1
Urban,Higher,"South Africa, Free State",Others,0.105198965
Urban,Higher,"South Africa, Free State",Financial Services,0.188804289
Urban,Higher,"South Africa, Free State",ICT,0.035318038
Urban,Higher,"South Africa, Free State",Personal Care,0.008146891
Urban,Higher,"South Africa, Free State",Health,0.007448071
Urban,Higher,"South Africa, Free State",Education   ,0.037152915
Urban,Higher,"South Africa, Free State",Water Utility,0.014756258
Urban,Higher,"South Africa, Free State",Transport,0.227359048
Urban,Higher,"South Africa, Free State",Energy,0.028107338
Urban,Higher,"South Africa, Free State",Housing,0.242169093
Urban,Higher,"South Africa, Free State",Clothing and Footwear,0.031794017
Urban,Higher,"South Africa, Free State",Food and Beverages,0.073745077
Urban,Higher,"South Africa, Free State",All Sectors,1
Urban,Middle,"South Africa, Free State",Others,0.1093393
Urban,Middle,"South Africa, Free State",Financial Services,0.16428771
Urban,Middle,"South Africa, Free State",ICT,0.045862959
Urban,Middle,"South Africa, Free State",Personal Care,0.014521561
Urban,Middle,"South Africa, Free State",Health,0.015294946
Urban,Middle,"South Africa, Free State",Education   ,0.043810613
Urban,Middle,"South Africa, Free State",Water Utility,0.016431961
Urban,Middle,"South Africa, Free State",Transport,0.140699477
Urban,Middle,"South Africa, Free State",Energy,0.037660214
Urban,Middle,"South Africa, Free State",Housing,0.198140319
Urban,Middle,"South Africa, Free State",Clothing and Footwear,0.060262904
Urban,Middle,"South Africa, Free State",Food and Beverages,0.153688035
Urban,Middle,"South Africa, Free State",All Sectors,1
Urban,Low,"South Africa, Free State",Others,0.116874127
Urban,Low,"South Africa, Free State",Financial Services,0.065426034
Urban,Low,"South Africa, Free State",ICT,0.039926738
Urban,Low,"South Africa, Free State",Personal Care,0.029320466
Urban,Low,"South Africa, Free State",Health,0.020734532
Urban,Low,"South Africa, Free State",Education   ,0.017436636
Urban,Low,"South Africa, Free State",Water Utility,0.015498714
Urban,Low,"South Africa, Free State",Transport,0.106227154
Urban,Low,"South Africa, Free State",Energy,0.049447035
Urban,Low,"South Africa, Free State",Housing,0.146342613
Urban,Low,"South Africa, Free State",Clothing and Footwear,0.092935479
Urban,Low,"South Africa, Free State",Food and Beverages,0.299830474
Urban,Low,"South Africa, Free State",All Sectors,1
Urban,Lowest,"South Africa, Free State",Others,0.11190663
Urban,Lowest,"South Africa, Free State",Financial Services,0.05484703
Urban,Lowest,"South Africa, Free State",ICT,0.044813367
Urban,Lowest,"South Africa, Free State",Personal Care,0.026023672
Urban,Lowest,"South Africa, Free State",Health,0.027816145
Urban,Lowest,"South Africa, Free State",Education   ,0.004919115
Urban,Lowest,"South Africa, Free State",Water Utility,0.025928827
Urban,Lowest,"South Africa, Free State",Transport,0.051383855
Urban,Lowest,"South Africa, Free State",Energy,0.071136074
Urban,Lowest,"South Africa, Free State",Housing,0.131075565
Urban,Lowest,"South Africa, Free State",Clothing and Footwear,0.118378869
Urban,Lowest,"South Africa, Free State",Food and Beverages,0.331770851
Urban,Lowest,"South Africa, Free State",All Sectors,1
Urban,All,"South Africa, Free State",Others,0.109286313
Urban,All,"South Africa, Free State",Financial Services,0.146931246
Urban,All,"South Africa, Free State",ICT,0.039958939
Urban,All,"South Africa, Free State",Personal Care,0.015615246
Urban,All,"South Africa, Free State",Health,0.013856398
Urban,All,"South Africa, Free State",Education   ,0.032784885
Urban,All,"South Africa, Free State",Water Utility,0.016143219
Urban,All,"South Africa, Free State",Transport,0.165226976
Urban,All,"South Africa, Free State",Energy,0.038211596
Urban,All,"South Africa, Free State",Housing,0.201971206
Urban,All,"South Africa, Free State",Clothing and Footwear,0.058602475
Urban,All,"South Africa, Free State",Food and Beverages,0.161411501
Urban,All,"South Africa, Free State",All Sectors,1
National,Higher,"South Africa, Gauteng",Others,0.103686037
National,Higher,"South Africa, Gauteng",Financial Services,0.184204753
National,Higher,"South Africa, Gauteng",ICT,0.034591803
National,Higher,"South Africa, Gauteng",Personal Care,0.006759676
National,Higher,"South Africa, Gauteng",Health,0.010030061
National,Higher,"South Africa, Gauteng",Education   ,0.034649897
National,Higher,"South Africa, Gauteng",Water Utility,0.014436164
National,Higher,"South Africa, Gauteng",Transport,0.203466125
National,Higher,"South Africa, Gauteng",Energy,0.031673735
National,Higher,"South Africa, Gauteng",Housing,0.286475604
National,Higher,"South Africa, Gauteng",Clothing and Footwear,0.022291552
National,Higher,"South Africa, Gauteng",Food and Beverages,0.067734594
National,Higher,"South Africa, Gauteng",All Sectors,1
National,Middle,"South Africa, Gauteng",Others,0.081216909
